"Species","Year","baseline_year","prob_decline","percent_change_q025","percent_change_q05","percent_change_q10","percent_change_q50","percent_change_mean","percent_change_q90","percent_change_q95","percent_change_q975"
"BLGU",1995,1970,0.329666666666667,-80.0296012564535,-68.6913533905093,-51.723207095218,35.9202780194405,65.8364950192793,198.74157411496,285.714769715305,381.517760953684
"BLGU",1996,1970,0.304,-79.1443793045584,-67.6325204509513,-49.7945855217433,42.2813652277199,72.4812153006686,211.634650424646,300.262142017703,400.465072926544
"BLGU",1997,1970,0.282333333333333,-77.8108710673774,-66.0245894101165,-47.49360880957,47.4572392073602,79.1321301346191,224.220182121418,312.250830627767,420.6548265145
"BLGU",1998,1970,0.264,-77.0104601856833,-64.7330927607575,-45.3460017749757,53.7160695749403,85.760016086208,238.079329939549,334.127449874507,436.737351705289
"BLGU",1999,1970,0.245666666666667,-75.7656762491257,-63.4339284513021,-43.1599025113296,58.9472950600095,92.3500005112155,253.615762317247,350.393811633636,458.70713100994
"BLGU",2000,1970,0.232333333333333,-75.0567235192455,-62.185977070818,-41.1751802198701,64.5595763984309,98.8865530152444,266.625376366473,365.899282352053,472.894371157847
"BLGU",2001,1970,0.223,-75.542723771268,-61.2820165308083,-39.3078082572051,70.6826771767474,105.338981085791,277.003070879561,380.303649548921,492.141182543923
"BLGU",2002,1970,0.212333333333333,-74.5213317473747,-60.6213048691949,-37.4455084822561,75.7448476962209,111.64971114657,285.006719122994,402.07438820448,508.739742798642
"BLGU",2003,1970,0.201666666666667,-73.295032513306,-59.6858515276373,-35.5030002568395,80.3031941482899,117.726256861853,304.513511744173,418.46818340842,534.960790834197
"BLGU",2004,1970,0.197333333333333,-72.9717434944555,-58.9750386863555,-34.8204332122128,84.9673997535078,123.437307283843,316.298990108342,431.56771757596,557.420008909066
"BLGU",2005,1970,0.190666666666667,-72.823084126459,-58.6241888802345,-33.707590637794,88.2792047063453,128.613694869236,326.958760289787,447.065172591674,589.549150786023
"BLGU",2006,1970,0.187666666666667,-72.6209588722669,-58.130688994814,-33.1354426297453,91.0309803855922,133.055498907977,333.987099907269,460.79897681142,610.248579863406
"BLGU",2007,1970,0.189,-72.5812370596456,-58.1195039068406,-33.1018912387902,92.8788570039748,136.546526908,341.134676625491,474.556151345772,637.269443987408
"BLGU",2008,1970,0.193,-72.2854008146032,-57.9717908600339,-32.1237107469163,93.7346742818712,138.876459781815,347.208231524776,482.416031156337,660.286392662251
"BLGU",2009,1970,0.193,-72.231943000119,-57.8694118493007,-32.8918006781196,93.4924558568599,139.868998680609,349.840006785376,483.95555712075,666.180838188532
"BLGU",2010,1970,0.194666666666667,-72.4986599790778,-58.1815819748087,-33.2236514897979,91.5199281590607,139.411863326807,351.776904216801,486.558651124549,653.591033944353
"BLGU",2011,1970,0.200333333333333,-73.1030405260215,-58.7166166684325,-34.4073475816165,89.5860182070212,137.482430814449,343.92578141884,482.83527261617,655.872925044134
"BLGU",2012,1970,0.207,-73.8689059501409,-59.4208737622014,-36.1433403213663,86.5310931194304,134.162367443691,334.225864084426,480.178812572779,661.356726896796
"BLGU",2013,1970,0.214333333333333,-74.7246607840292,-60.9241282268123,-38.0468279519794,81.8212101584691,129.636565127143,322.516718443093,469.472073889135,667.594748715304
"BLGU",2014,1970,0.225333333333333,-75.7558920279371,-62.0006391516982,-39.8740844487895,76.9869522244069,124.175712604563,309.023796197667,455.12472831969,649.635798786426
"BLGU",2015,1970,0.237333333333333,-77.0726922270306,-63.1681880542746,-42.6959662504365,70.8235646368316,118.1063799043,299.187294017665,451.733961774344,633.828197487024
"BLGU",2016,1970,0.250333333333333,-78.376948352634,-64.4136989126823,-44.435763647672,65.3237878282454,111.775625805047,286.522355297805,445.017847236451,612.30238203232
"BLGU",2017,1970,0.265333333333333,-79.3497421394383,-65.4323588836433,-46.8641924452518,59.3242454351435,105.517640849467,275.375595035441,427.203256702334,583.191497836968
"BLGU",2018,1970,0.283,-79.7378781138786,-66.3184436066555,-49.1672261953908,54.0013001340242,99.6279734552955,268.037774161682,410.685972004487,557.729511471505
"BLGU",2019,1970,0.305666666666667,-80.5851097442306,-66.8153506163176,-51.4587849505588,48.4606959315902,94.347680127598,254.756103433318,403.726280914318,562.341370558722
"BLGU",2020,1970,0.322333333333333,-81.2631957552579,-68.7487056407356,-53.2219272888517,42.1745231369988,89.8567111228954,241.109983706504,388.940666186508,551.316236772265
"BLGU",2021,1970,0.344666666666667,-81.9608676211502,-70.6424239556418,-55.3417421178298,36.490419007365,86.2738777586744,234.523080385968,369.116644958595,569.126045388676
"BLKI",1970,1970,0,0,0,0,0,0,0,0,0
"BLKI",1971,1970,0.285666666666667,-7.86478275843588,-5.2028539197999,-3.20235008152605,2.91042861382204,2.81604072196794,9.14563733914137,11.2648907298915,12.9266526926939
"BLKI",1972,1970,0.267666666666667,-14.1530492492349,-9.44628417550293,-5.76810931847418,6.18310969125038,6.25328313242723,19.1120295388753,23.5675882211524,27.7347596061429
"BLKI",1973,1970,0.247333333333333,-19.3609914487284,-12.8385375238957,-7.61906377235058,9.76462709464374,10.2754683467657,29.8386991646178,37.16648628695,43.6930382574796
"BLKI",1974,1970,0.233666666666667,-23.1708262977687,-15.5471738453348,-8.98871741950735,13.6958813805496,14.8277486121319,41.2109768286241,51.1917668249608,60.9031089532855
"BLKI",1975,1970,0.218333333333333,-26.4092201213858,-17.8593345225326,-10.0123471594398,17.7818528096287,19.8363416065541,52.8851216996358,66.1259029216407,79.6592202826318
"BLKI",1976,1970,0.202666666666667,-28.676523792583,-19.350492748722,-10.504288193046,22.1306085855301,25.2096191406457,65.5548791142241,81.6334265450101,98.7936537629468
"BLKI",1977,1970,0.193666666666667,-30.9628852067344,-20.6985145849856,-10.6894176008081,26.5602427775557,30.8408729186704,78.1749807171975,97.9571056074639,118.051426839585
"BLKI",1978,1970,0.180666666666667,-32.3951060707874,-21.8872270838421,-10.3157746113557,31.0775679310754,36.6126673322704,90.6261617576597,113.604942337196,135.533380765044
"BLKI",1979,1970,0.168666666666667,-33.2203582520445,-22.3225878043011,-9.92036678494196,35.7675494321855,42.4023091875676,102.854483160039,128.833760135837,152.729757545935
"BLKI",1980,1970,0.157333333333333,-34.4829555022579,-22.5295142964069,-9.21514123024598,40.5397570177227,48.087646912202,114.224388735969,142.934289046074,169.569248381439
"BLKI",1981,1970,0.149,-34.827769906556,-22.4050650624342,-8.34911376515215,45.4165643396004,53.5522703333062,126.365471974025,156.677862891963,185.570590353509
"BLKI",1982,1970,0.137,-34.7736722856676,-21.5619769431275,-7.39500760746126,49.9685517687575,58.6892870184014,136.600900685075,169.496844352946,199.615961553682
"BLKI",1983,1970,0.129666666666667,-34.4462928987388,-21.0248794596207,-6.44521985764285,54.3935887628001,63.4031950766832,145.037660969633,177.336762951313,209.5383837263
"BLKI",1984,1970,0.122666666666667,-33.1089217295943,-21.0868166805997,-4.71808115674459,58.3568080331361,67.6098656885688,151.253184143489,185.292458570899,218.637821805417
"BLKI",1985,1970,0.115666666666667,-33.5272078489833,-20.170667084338,-4.05730711253121,62.3418945832144,71.2351503792488,157.873476345725,192.674121638606,228.183156469735
"BLKI",1986,1970,0.109333333333333,-33.0882003999773,-19.9208047446011,-3.21130876766955,66.08443300124,74.2129958615818,161.414543548279,196.680896564695,231.395030432142
"BLKI",1987,1970,0.107333333333333,-32.6967130910812,-19.4649555248488,-2.10004197985864,68.0518538115387,76.4840845856087,163.542145537068,201.577491358401,231.912319241638
"BLKI",1988,1970,0.104,-32.2379367396142,-19.2070824962115,-1.6850142911707,70.0539471015864,77.9958887200888,164.745662391412,201.706803754652,232.899261072598
"BLKI",1989,1970,0.103666666666667,-32.7561606255529,-18.9122986606491,-1.35018996232765,71.0808642789935,78.7046584401431,164.361014932861,199.954360358276,232.973426527486
"BLKI",1990,1970,0.103333333333333,-33.3437017871385,-19.3187910764416,-1.29891183608771,70.8127560865543,78.5793390307921,164.090667644687,196.50665462428,232.511381289224
"BLKI",1991,1970,0.106,-33.3747797580478,-19.318957129416,-1.55081016409713,70.3048966055054,77.6068356701303,161.262445000223,194.055769609654,228.619630958297
"BLKI",1992,1970,0.108,-33.6977871303663,-20.2186750743787,-2.45480089910171,68.9095981176059,75.7975514308442,157.624757524698,188.423581552205,222.561402872475
"BLKI",1993,1970,0.111333333333333,-34.4394670806807,-21.0157356812009,-3.30623670452534,66.4939812237093,73.1898476754087,152.688622102954,183.085765395336,216.912147490234
"BLKI",1994,1970,0.117333333333333,-35.7202136821742,-22.5168685003677,-5.03210431944743,63.6825356720855,69.8521209030091,146.367963153791,176.422676345665,210.642521539473
"BLKI",1995,1970,0.123666666666667,-37.1808689837951,-24.029103885316,-6.25326536771039,60.3243597831925,65.8815862104007,138.653502986779,169.304904816364,200.836622153057
"BLKI",1996,1970,0.133,-38.9683900313645,-25.9830977913164,-8.43633912990669,56.48951847758,61.3995276950992,131.778887103135,160.701123496347,188.678681899237
"BLKI",1997,1970,0.144,-40.874648261731,-28.4053620833467,-10.8744156528429,51.7867907209237,56.5435417752113,124.784988239725,151.32063709135,179.165319541718
"BLKI",1998,1970,0.157333333333333,-42.891262091839,-30.3560228432447,-13.7420671388218,47.2072838379032,51.4579363830155,117.033296971816,142.649137318809,168.661328454269
"BLKI",1999,1970,0.174,-44.6870263264888,-32.5448121869019,-16.2023187643916,41.9462536119627,46.2837740733038,109.147035162498,135.508165388453,157.428291738325
"BLKI",2000,1970,0.195,-47.3268859016292,-34.847189421938,-18.3645088063223,37.0413949505021,41.1499911425381,101.80107728768,127.522229765786,148.342193891298
"BLKI",2001,1970,0.215666666666667,-49.1865141137974,-37.0115412751281,-21.0063493636968,32.4046966459643,36.166652592232,95.9168282824689,119.821043347551,137.603267653426
"BLKI",2002,1970,0.243666666666667,-51.1048866345425,-39.0749250356477,-23.5280886034418,27.9217784612012,31.4208706939013,89.6083380288153,112.675917191303,132.894523830287
"BLKI",2003,1970,0.274,-53.3022098415368,-40.6534754369648,-25.754481330273,23.4782701229957,26.9753957523708,82.2321679323971,105.667658796157,125.544846183189
"BLKI",2004,1970,0.309666666666667,-54.9563402276253,-42.1016770894107,-28.5797651197036,18.8775999001269,22.8695041254307,76.7748741425108,98.9173174977297,119.348798173652
"BLKI",2005,1970,0.340666666666667,-56.498134643815,-43.6417232011766,-31.0451854994843,15.164423119777,19.1216050919823,72.2254636370965,94.153688802767,113.569107785518
"BLKI",2006,1970,0.370333333333333,-57.6513050699584,-45.5331402368274,-33.1309538486049,12.2172331850669,15.7329422453739,67.7705609836066,90.2572806385583,108.459450063444
"BLKI",2007,1970,0.397,-58.9427139946435,-47.5665636383244,-35.0505359729967,9.08500191996043,12.6918199790383,63.4279455987785,86.1522838675915,104.934919769464
"BLKI",2008,1970,0.430333333333333,-60.344703370214,-49.1251239323993,-36.9672856146262,6.09746726482594,9.9778833957324,59.9709468045438,83.2009041866401,102.84509194707
"BLKI",2009,1970,0.463,-61.1952274262761,-50.6877794606442,-38.3554974261062,3.34151535228317,7.56608188818637,57.320184177286,80.2562351580067,99.3553568885693
"BLKI",2010,1970,0.485333333333333,-62.2072465701387,-51.8000359463591,-39.7917504808703,1.45563805087521,5.43003830446114,54.4958900640761,77.6307294190071,96.8914065736174
"BLKI",2011,1970,0.503666666666667,-62.8469288991736,-52.6109920895897,-40.9629979215971,-0.450099648218995,3.5446306578374,51.8410436226658,74.6845992115771,96.2800894355016
"BLKI",2012,1970,0.526,-63.7206211273825,-53.3547602887759,-42.2429114367707,-2.15351004165423,1.88768196117857,49.5277144209943,71.7837168054302,94.1017831546421
"BLKI",2013,1970,0.548666666666667,-64.034841535726,-54.053426702897,-43.2199867063626,-3.79945314502613,0.440751935894225,47.9681057122234,69.865100569748,92.7230696408958
"BLKI",2014,1970,0.565666666666667,-64.4049321752596,-54.7843252084186,-43.989840604878,-5.49026759231969,-0.810872036688593,46.5819717516194,69.7333824648957,91.3857027273327
"BLKI",2015,1970,0.580666666666667,-65.0453724875768,-55.6660225931017,-44.5452132099962,-6.4509730011295,-1.87879182242638,45.7195353996526,69.0957796845764,89.8343226062459
"BLKI",2016,1970,0.592333333333333,-65.0757444865407,-56.0493750394456,-45.4292710507921,-7.74930547799139,-2.77246016896458,44.8469434408778,67.4951461101358,89.4465258150452
"BLKI",2017,1970,0.605333333333333,-65.4459314999104,-57.2368900931422,-46.0107409681682,-8.53019963978326,-3.50019262621879,45.2106326081434,66.4544455699172,90.3751080464101
"BLKI",2018,1970,0.613666666666667,-65.6507083910092,-57.8371323827643,-46.8872813660486,-9.52215649824262,-4.06994790412118,44.3677999198573,67.6672920201184,90.3825188165908
"BLKI",2019,1970,0.624,-65.8082825527244,-58.7051774468274,-47.2282761388423,-10.1459338925117,-4.48964662024426,44.6925254450516,67.7185232715583,90.7733744527471
"BLKI",2020,1970,0.625333333333333,-66.0035608535131,-59.0129483818898,-47.671135066197,-11.0715611535992,-4.76687708136863,44.1576455310536,69.3999523967646,91.5293162128666
"BLKI",2021,1970,0.627,-66.093831141674,-59.3040416366978,-48.4514957624543,-11.6596136626528,-4.90792493971028,44.7583927686234,70.6775687806095,95.8638053265717
"COMU",1970,1970,0,0,0,0,0,0,0,0,0
"COMU",1971,1970,0.709666666666667,-25.9736910059247,-21.6650146579156,-16.9584201383701,-3.91770827958915,-4.75165001685796,5.60850230174134,9.40113065089121,13.2773693693553
"COMU",1972,1970,0.684666666666667,-43.0743824943031,-36.4815189657568,-29.0600251963886,-6.55228295939014,-7.02394826654704,12.691060421922,21.4154338741117,29.7134245611702
"COMU",1973,1970,0.666666666666667,-53.977547708518,-47.2274088593475,-38.0885529175092,-8.25085849458768,-7.44680543656189,21.8009708853363,35.4110503419524,50.3061433796484
"COMU",1974,1970,0.646333333333333,-61.8609070356326,-54.8831675936435,-44.154117516078,-9.28490634885718,-6.4526876439018,30.8871425743166,52.0511349062501,72.7623398070136
"COMU",1975,1970,0.628666666666667,-67.3913331289491,-60.3041312539543,-48.9771821847321,-9.90433939759176,-4.37208309718761,42.0159040113383,69.1895901545435,97.3772061886992
"COMU",1976,1970,0.615,-71.8898473560253,-63.9632689257955,-52.6126996728174,-9.9278866229181,-1.48703973817719,53.709205791304,88.3719511402604,125.952493997873
"COMU",1977,1970,0.604666666666667,-75.2509092331644,-66.3401941519403,-55.2842695617001,-9.52080026376518,1.94382612834591,65.0503475059578,105.15193756133,158.78534806423
"COMU",1978,1970,0.593666666666667,-77.4496818306907,-68.404088470581,-57.0943846297082,-8.647933008533,5.68225395994735,76.2449431387325,121.700389840218,189.858084690576
"COMU",1979,1970,0.580666666666667,-78.6803487190717,-69.7949672269284,-58.5828195051021,-8.15917885542993,9.52275045363392,85.3230663924659,140.285802628116,222.981330882849
"COMU",1980,1970,0.571,-79.573499572603,-71.6329281352867,-59.4393239894114,-7.4306819409606,13.3111702373319,96.4408078450602,155.848122961161,249.432406204703
"COMU",1981,1970,0.558666666666667,-80.4262527945442,-72.6445964814875,-59.8351236130358,-6.24808358409514,16.9587285683963,105.560542211717,174.663158728968,272.413981029381
"COMU",1982,1970,0.546,-81.4049220612306,-73.003280631312,-60.5658495087445,-5.11389426807781,20.4436151933059,113.941821109865,189.591795117945,291.358794546189
"COMU",1983,1970,0.533,-81.2628566556524,-73.4402612983529,-60.4301103224991,-3.96260372637687,23.7985139987919,122.975466218678,204.745926850142,314.988118703329
"COMU",1984,1970,0.522666666666667,-81.011967211025,-73.922974669383,-60.7156827453865,-2.87726385585725,27.0878555942744,128.92348381454,221.618720073991,341.084214249417
"COMU",1985,1970,0.512666666666667,-81.40799311996,-74.1876692805489,-60.9424640104771,-1.44434986689977,30.3807042919443,140.176872041436,238.383654106232,360.082126164385
"COMU",1986,1970,0.501,-81.8049167288313,-73.8849396415716,-60.2102157587505,-0.0837882128209991,33.7240529854804,143.479692451233,253.405467946838,400.311469969907
"COMU",1987,1970,0.494666666666667,-81.5616237883886,-74.1481570495884,-60.0480401580704,0.790708614923042,37.1191418317501,146.863409111258,273.798120498285,418.240564261876
"COMU",1988,1970,0.482333333333333,-81.852849515307,-73.8847900061541,-59.889962999835,1.83058973926126,40.5022754717297,154.327814785687,287.400012377699,437.868284606791
"COMU",1989,1970,0.474666666666667,-82.2141462365861,-73.5288457494956,-59.3264419346758,3.2987169652608,43.7325747503707,161.265212462439,295.732556839478,470.212273652736
"COMU",1990,1970,0.469666666666667,-81.788583189977,-73.1167316090893,-59.0593814442353,4.05601738309372,46.5921077377629,167.424616972448,300.212174701785,490.509409494048
"COMU",1991,1970,0.461,-81.9127673248095,-72.7369023241034,-58.5845128139476,4.62944390568456,48.8068057532748,172.963482399066,306.170101164055,500.85819534692
"COMU",1992,1970,0.460333333333333,-82.0259943824837,-72.4216706507082,-58.4529324688641,5.28648732856979,50.0946963363197,177.836187265315,312.382777566622,498.94796858992
"COMU",1993,1970,0.456666666666667,-81.9336598912616,-72.5551090136535,-58.023685589185,5.19990529163548,50.2368860989149,177.572459646238,313.74236008716,502.134190702635
"COMU",1994,1970,0.457333333333333,-82.1015136833585,-72.1610306114454,-57.6204441553207,4.75750568696072,49.1496245348943,171.114096449213,315.767584914829,500.986371677406
"COMU",1995,1970,0.466,-82.2247687634781,-72.0267900211163,-57.4640665260146,4.10531889664454,46.9261969943638,164.009135723491,307.453952033469,476.349147399048
"COMU",1996,1970,0.473333333333333,-82.0906708669524,-72.0922136362975,-57.7506491023168,3.34961534984533,43.8279338830076,158.788113373325,301.356028142086,474.442045557336
"COMU",1997,1970,0.481333333333333,-82.0613272866873,-72.6671115061185,-58.4589881961418,2.43762150947039,40.2298176073955,147.643802006611,287.330345915698,469.099319370548
"COMU",1998,1970,0.488,-82.296350095294,-73.0355951177257,-58.9343516957355,1.33500426229227,36.5478610428079,141.579846736685,273.225783926864,431.992784059772
"COMU",1999,1970,0.498666666666667,-82.4227323401156,-73.5565796045375,-59.5705036396626,0.175931824707773,33.1774710657784,134.807491506696,255.314338162437,407.407183044886
"COMU",2000,1970,0.506666666666667,-82.2627414439668,-73.843259101038,-60.0920930284112,-0.652080799634934,30.4581017974987,128.016516425522,238.970573560182,368.435850887724
"COMU",2001,1970,0.513333333333333,-82.3662977217737,-74.8851654932717,-60.8581327133293,-1.39298616360969,28.6637786697368,122.817519344141,227.519123027818,345.005333052163
"COMU",2002,1970,0.512,-82.8549775144428,-75.324672244206,-60.9718809950408,-1.55609031488418,28.0106994656151,118.900281785092,227.796635636994,336.107087126538
"COMU",2003,1970,0.515333333333333,-84.1624630238762,-76.0040271103338,-61.3550159815273,-1.49641752353679,28.6720425379363,114.922956134814,212.306373712201,328.174213490831
"COMU",2004,1970,0.511333333333333,-84.1748730978361,-76.2528549560892,-62.1557900217083,-0.973513737575813,30.792428265693,113.795094176467,216.191760142672,357.247900661995
"COMU",2005,1970,0.502,-85.0555512274963,-77.2022489588785,-62.337421514909,-0.144916967512866,34.4973379920281,119.212728720961,223.78681822631,361.641795279066
"COMU",2006,1970,0.491666666666667,-85.0918721453538,-77.3409239408154,-62.8002257050043,0.986553398501006,39.8953308732311,121.730680036621,239.343137260987,379.181123707706
"COMU",2007,1970,0.482333333333333,-85.3721694800444,-77.3895335973826,-62.8017758542994,1.9114935700697,47.073276953468,127.632679767742,246.903852786517,412.331508497543
"COMU",2008,1970,0.469666666666667,-85.3538249450735,-77.8513621203267,-62.9623528982349,3.4622469643713,56.087311884741,138.806327117499,270.756468215182,434.9361385645
"COMU",2009,1970,0.452333333333333,-86.0214710477603,-77.8489683745426,-62.4371572781844,5.61340122453454,66.954642390757,151.708247593883,288.103097154953,501.879698433895
"COMU",2010,1970,0.433,-86.0406615845301,-77.4761272674362,-62.8600383487548,7.91233116410285,79.6528765955885,159.82674483255,309.979117371625,594.902074021716
"COMU",2011,1970,0.421666666666667,-86.1792617959464,-77.1847245846239,-62.2347000145487,10.4060625679963,94.1330645480693,173.481681403426,337.119372646957,648.7516830689
"COMU",2012,1970,0.406666666666667,-85.8454320512815,-76.6869599723122,-61.3608458028461,13.1989201464944,110.349471954574,183.908442193067,359.888766210936,716.412518960112
"COMU",2013,1970,0.399666666666667,-85.7477032593079,-76.1903529282241,-61.004967917383,16.5677692147307,128.304052400242,203.593447627271,401.781797836717,794.461449633491
"COMU",2014,1970,0.385333333333333,-85.6295177215511,-75.4688736481253,-59.9668724822537,19.8212475019631,148.098878179533,219.427878311602,461.495941506175,943.452354957598
"COMU",2015,1970,0.376333333333333,-85.5449127379012,-74.9388938728253,-58.9529828295238,23.7126358304534,169.987953609483,244.852010838554,498.023660757221,1044.36352242073
"COMU",2016,1970,0.366333333333333,-85.5032349268963,-73.6152621645646,-57.8671108539079,28.1346211442737,194.421986778045,268.844241362762,541.339333687986,1105.39878886537
"COMU",2017,1970,0.356333333333333,-84.6619173068767,-72.7820665830626,-56.9401252424355,33.2898266164365,222.084844893974,298.515088558656,609.505971822941,1209.70121699169
"COMU",2018,1970,0.342333333333333,-83.7721938924997,-72.3002799754491,-55.8825456236771,38.4693873535358,253.926318094281,336.217163577654,672.317677676209,1283.26820365387
"COMU",2019,1970,0.326333333333333,-83.1247667398257,-71.749369231454,-54.4650093583791,46.4486456856739,291.200604584379,388.737337920414,762.037196625371,1395.60017905896
"COMU",2020,1970,0.311333333333333,-82.3470576388036,-70.0205102841422,-52.5602401356412,52.3188491843767,335.523293281316,449.269730788067,871.962368706476,1629.5713194742
"COMU",2021,1970,0.294666666666667,-81.5473656526276,-68.4829780450835,-50.8318143810362,60.9409218793201,388.96302966298,518.169611505465,966.115199243665,1939.84216504771
"COTE",1970,1970,0,0,0,0,0,0,0,0,0
"COTE",1971,1970,0.447333333333333,-5.63255957238106,-4.3083037426042,-3.05206549940747,0.348724837666129,0.244512435594164,3.41372153171912,4.52990145832957,5.50155580874763
"COTE",1972,1970,0.436333333333333,-10.6114093849069,-8.04576784779805,-5.76579076214563,0.815939412356062,0.713270054731941,6.98013260022961,9.31136263473192,11.0862221167336
"COTE",1973,1970,0.422333333333333,-14.9810829012277,-11.3620075407731,-8.22194893275999,1.42998818812697,1.38705618148342,10.6408328199971,14.3028305717972,17.1014815352295
"COTE",1974,1970,0.409666666666667,-18.6370862268371,-14.3186684584563,-10.2484211669548,2.2391295938033,2.2415676124154,14.3924770956646,19.3133341985227,23.2930388989386
"COTE",1975,1970,0.400666666666667,-21.8578405849849,-16.7791235399634,-11.8542589516063,3.01791312823835,3.2494263804428,18.1641852519476,24.3056368544127,29.3486949119167
"COTE",1976,1970,0.390333333333333,-24.3454171224663,-19.0879067773661,-13.2711018838868,3.7903240127508,4.38245416796633,22.0146549032713,29.4290188517936,35.2294725401965
"COTE",1977,1970,0.378666666666667,-26.4923262484924,-21.0913001870662,-14.4035026441696,4.74569042518237,5.61399860240793,25.8231244918338,34.3136915270901,41.3736014605739
"COTE",1978,1970,0.364666666666667,-28.5139905071765,-22.8761655603964,-15.4333522487502,5.85705446700443,6.92104872471181,29.5245866856208,38.8720237111456,47.5780794894417
"COTE",1979,1970,0.352666666666667,-30.4944950230765,-24.2689166414487,-16.0883812584197,7.00233908268229,8.28586238386402,33.0767568868778,43.5292495025906,53.4287262603807
"COTE",1980,1970,0.341666666666667,-32.0348311184573,-25.2521216984803,-16.7105515122674,8.44829543654302,9.69686846963469,36.5343266304849,47.7469975651048,59.1654089903079
"COTE",1981,1970,0.331333333333333,-33.0278682812232,-26.2051594905673,-17.2765437303382,9.50840596315735,11.1487034099218,40.1210386870701,51.9447264909733,64.1862062153281
"COTE",1982,1970,0.324,-33.6825112270386,-26.880049995862,-17.6968000352094,10.5306842292293,12.6413771648668,43.4330149693615,56.2889857704549,69.2202703243545
"COTE",1983,1970,0.309666666666667,-33.8345912796139,-27.346605852583,-17.8376448428266,11.6850854030428,14.1787082662947,46.3865835933506,60.4689702618402,74.3658811925625
"COTE",1984,1970,0.298666666666667,-34.3657098990634,-27.8804220428498,-17.9907458374779,13.0976973097793,15.7662869963613,49.7020592749476,64.8961239691199,79.3719772865898
"COTE",1985,1970,0.286333333333333,-34.9104584146163,-27.8388373543757,-17.8142984657024,14.5020771087394,17.4092965572645,52.5715242697648,68.8948287668526,84.1427206022878
"COTE",1986,1970,0.274,-35.0067591376313,-28.4191647583798,-17.668704479303,15.8055492198433,19.1105356340686,56.3400114415916,72.3276517761529,89.8427264770378
"COTE",1987,1970,0.264333333333333,-36.3434914616974,-28.5789420679227,-17.6517733677108,17.3115390492618,20.8689477525533,60.2190214465811,77.1784506977834,96.2497824579028
"COTE",1988,1970,0.251666666666667,-36.4464692921888,-27.9451800344755,-17.1652377243552,18.8059264377005,22.6788860976377,64.0798078381217,81.8926423169177,101.406414667098
"COTE",1989,1970,0.241333333333333,-36.6880050541359,-27.4639184925224,-16.8294670229663,20.5480371082645,24.5302398146542,67.4613954079121,85.7618698255208,108.292585334105
"COTE",1990,1970,0.230666666666667,-36.9283989891135,-27.2019057739535,-16.6118982618824,22.2348898954717,26.4094290424363,71.1677016133919,90.9831654924923,114.912503987587
"COTE",1991,1970,0.225666666666667,-36.6750508482207,-26.7480414073996,-16.2381319451404,23.8449967408978,28.3011496897031,75.291327409148,95.4850485725304,119.341610835382
"COTE",1992,1970,0.221666666666667,-35.858863412348,-26.4963127597144,-15.487493320569,25.1952751575624,30.1906272772645,78.9845601812732,100.327669176937,124.005024995064
"COTE",1993,1970,0.213,-35.0650639951699,-25.9117266657379,-14.7351659880532,26.850770123582,32.0660402450158,82.0149729620545,103.770577130101,129.156592600791
"COTE",1994,1970,0.201,-34.3065879043495,-25.4955634371106,-13.9490782029507,28.3302087270902,33.920719362325,85.6279374611977,107.005805253731,133.421126311659
"COTE",1995,1970,0.193,-33.5938836039467,-25.0349452073625,-12.9936430344127,30.1848859375332,35.7547405628292,88.7209274669754,111.016246559223,136.683491174588
"COTE",1996,1970,0.185666666666667,-32.7266171681126,-24.2289104970418,-12.1485785887982,32.0121030380481,37.5756104005203,91.2871901104479,114.177758250673,140.985689487958
"COTE",1997,1970,0.177,-32.3202132064437,-23.3211418260876,-11.0272182045768,33.843893716379,39.3978844440412,94.0367183012675,118.992608489175,145.004719495471
"COTE",1998,1970,0.168666666666667,-31.6250042918168,-22.707232066346,-10.4540758539421,35.7891853663694,41.2417300903216,98.1555817297679,122.158557603875,145.280617013319
"COTE",1999,1970,0.161333333333333,-31.270904979514,-21.9670138294818,-9.65198884014356,37.5022959591431,43.1306094239172,100.782759166712,125.356944445444,150.185579451517
"COTE",2000,1970,0.154333333333333,-30.2290254825739,-20.9257857536406,-8.55117744119641,39.2735098148252,45.0883828778803,103.377264548575,129.253953576017,154.068404492943
"COTE",2001,1970,0.146,-29.776391213062,-20.326034664954,-7.60040969034295,41.2998609067624,47.1362035893112,106.524591507928,133.753027821764,156.976333146644
"COTE",2002,1970,0.137666666666667,-28.6973633578521,-19.5578325152887,-6.53323534628111,43.5943204968017,49.2895859025766,109.886210263665,137.566532316571,163.320176123438
"COTE",2003,1970,0.129,-28.4740570453801,-19.1522449136313,-5.50727678738071,45.5983899324627,51.5560018721502,114.282743058821,142.572380246681,169.042911480462
"COTE",2004,1970,0.123666666666667,-27.9281968949851,-17.9743954083074,-5.19640276600701,47.7795906185819,53.9333019117322,118.174708529177,148.510184093022,174.469948079347
"COTE",2005,1970,0.117333333333333,-27.8617091799512,-17.0906360603517,-4.1625456546158,49.9996440626304,56.4091794699114,122.74622374243,154.829601201601,183.355227667565
"COTE",2006,1970,0.111333333333333,-26.907847508732,-15.8031183220795,-2.93388403841835,52.0129348301478,58.9618057876947,126.775903233976,160.369256969162,189.536620562956
"COTE",2007,1970,0.108,-26.2338139027318,-14.8039136118548,-1.41912515945165,54.1253431107291,61.5616451737792,130.435369554591,166.988208675401,197.143835864453
